time,accAccuracy,accX,accY,accZ,lightAccuracy,light,magAccuracy,magX,magY,magZ,proxAccuracy,prox,gyrAccuracy,gyrX,gyrY,gyrZ,batteryPercent,isCharging,isUsbCharge,isAcCharge
1399374009438,3,-4.9578066,1.2258313,-8.240311,,,,,,,,,,,,,,,,
1399374012450,,,,,0,10.0,,,,,,,,,,,,,,
1399374009438,,,,,,,1,28.14,27.779999,9.0,,,,,,,,,,
1399374012991,,,,,,,,,,,0,5.0,,,,,,,,
1399374013050,,,,,,,,,,,,,0,0.22204952,0.14172074,-0.10629055,0.6,0,0,0
1399374009438,3,-4.9578066,1.2258313,-8.240311,,,,,,,,,,,,,,,,
1399374012450,,,,,0,10.0,,,,,,,,,,,,,,
1399374009438,,,,,,,1,28.14,27.779999,9.0,,,,,,,,,,
1399374012991,,,,,,,,,,,0,5.0,,,,,,,,
1399374013112,,,,,,,,,,,,,0,0.23151793,0.12858713,-0.080634214,0.6,0,0,0
1399374013162,3,-5.1621118,1.3756552,-8.022385,,,,,,,,,,,,,,,,
1399374012450,,,,,0,10.0,,,,,,,,,,,,,,
1399374009438,,,,,,,1,28.14,27.779999,9.0,,,,,,,,,,
1399374012991,,,,,,,,,,,0,5.0,,,,,,,,
1399374013112,,,,,,,,,,,,,0,0.23151793,0.12858713,-0.080634214,,,,
1399374013164,,,,,,,,,,,,,,,,,0.6,0,0,0
1399374013162,3,-5.1621118,1.3756552,-8.022385,,,,,,,,,,,,,,,,
1399374012450,,,,,0,10.0,,,,,,,,,,,,,,
1399374013212,,,,,,,1,28.199999,27.779999,8.94,,,,,,,,,,
1399374012991,,,,,,,,,,,0,5.0,,,,,,,,
1399374013112,,,,,,,,,,,,,0,0.23151793,0.12858713,-0.080634214,,,,
1399374013212,,,,,,,,,,,,,,,,,0.6,0,0,0
1399374013162,3,-5.1621118,1.3756552,-8.022385,,,,,,,,,,,,,,,,
1399374012450,,,,,0,10.0,,,,,,,,,,,,,,
1399374013212,,,,,,,1,28.199999,27.779999,8.94,,,,,,,,,,
1399374013262,,,,,,,,,,,0,0.0,,,,,,,,
1399374013112,,,,,,,,,,,,,0,0.23151793,0.12858713,-0.080634214,,,,
1399374013262,,,,,,,,,,,,,,,,,0.6,0,0,0
1399374013162,3,-5.1621118,1.3756552,-8.022385,,,,,,,,,,,,,,,,
1399374012450,,,,,0,10.0,,,,,,,,,,,,,,
1399374013212,,,,,,,1,28.199999,27.779999,8.94,,,,,,,,,,
1399374013262,,,,,,,,,,,0,0.0,,,,,,,,
1399374013310,,,,,,,,,,,,,0,0.3145956,0.011911872,0.36865717,0.6,0,0,0
1399374035451,3,-5.2302136,1.2122109,-8.117727,,,,,,,,,,,,,,,,
1399374035497,,,,,0,10.0,,,,,,,,,,,,,,
1399374035451,,,,,,,1,28.32,27.84,8.7,0,5.0,0,0.0,0.0,0.0,,,,
1399374035497,,,,,,,,,,,,,,,,,0.6,0,0,0
1399374070432,3,-5.271075,1.2258313,-8.117727,0,10.0,,,,,,,,,,,,,,
1399374070433,,,,,,,1,28.38,27.9,8.58,0,5.0,0,0.0,0.0,0.0,0.6,0,0,0
1399374095077,3,-5.2165933,1.1985906,-8.049625,,,,,,,,,,,,,,,,
1399374095183,,,,,0,10.0,,,,,,,,,,,,,,
1399374095077,,,,,,,1,30.0,27.9,8.88,,,,,,,,,,
1399374094421,,,,,,,,,,,0,0.0,,,,,,,,
1399374095065,,,,,,,,,,,,,0,-0.0012217305,-0.0012217305,0.0036651916,,,,
1399374095183,,,,,,,,,,,,,,,,,0.6,0,0,0
1399374124531,3,-5.325556,1.3620348,-7.995144,,,,,,,,,,,,,,,,
1399374124615,,,,,0,10.0,,,,,,,,,,,,,,
1399374124532,,,,,,,1,30.06,27.9,8.76,,,,,,,,,,
1399374124418,,,,,,,,,,,0,0.0,,,,,,,,
1399374124327,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399374124615,,,,,,,,,,,,,,,,,0.6,0,0,0
1399374162605,3,-5.448139,1.253072,-7.9679036,,,,,,,,,,,,,,,,
1399374162497,,,,,0,10.0,,,,,,,,,,,,,,
1399374162605,,,,,,,1,30.24,28.08,8.7,,,,,,,,,,
1399374162542,,,,,,,,,,,0,0.0,,,,,,,,
1399374162453,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399374162606,,,,,,,,,,,,,,,,,0.59,0,0,0
1399374185596,3,-5.366417,1.2803127,-7.995144,,,,,,,,,,,,,,,,
1399374185497,,,,,0,10.0,,,,,,,,,,,,,,
1399374185596,,,,,,,1,30.359999,28.14,8.58,,,,,,,,,,
1399374185506,,,,,,,,,,,0,0.0,,,,,,,,
1399374185457,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399374185596,,,,,,,,,,,,,,,,,0.59,0,0,0
1399374214561,3,-4.69902,2.083913,-8.308413,,,,,,,,,,,,,,,,
1399374214651,,,,,0,10.0,,,,,,,,,,,,,,
1399374214562,,,,,,,1,30.3,28.199999,8.46,,,,,,,,,,
1399374214422,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399374214651,,,,,,,,,,,,,,,,,0.59,0,0,0
1399374246558,3,-6.0610547,2.5742457,-7.246025,,,,,,,,,,,,,,,,
1399374246497,,,,,0,10.0,,,,,,,,,,,,,,
1399374246558,,,,,,,1,30.359999,27.84,7.98,,,,,,,,,,
1399374246477,,,,,,,,,,,0,0.0,,,,,,,,
1399374246387,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399374246558,,,,,,,,,,,,,,,,,0.59,0,0,0
1399374275015,3,-5.965712,2.5197644,-7.286886,,,,,,,,,,,,,,,,
1399374275124,,,,,0,10.0,,,,,,,,,,,,,,
1399374275015,,,,,,,1,30.66,27.359999,6.8399997,,,,,,,,,,
1399374274535,,,,,,,,,,,0,0.0,,,,,,,,
1399374275069,,,,,,,,,,,,,0,-0.0036651916,-0.0012217305,-0.0027488936,,,,
1399374275125,,,,,,,,,,,,,,,,,0.59,0,0,0
1399374305405,3,-5.911231,2.5606253,-7.2596455,,,,,,,,,,,,,,,,
1399374305404,,,,,0,10.0,,,,,,,,,,,,,,
1399374305405,,,,,,,1,30.84,27.48,6.72,0,5.0,0,0.0,0.0,0.0,0.59,0,0,0
1399374334694,3,-5.992953,2.669588,-7.096201,,,,,,,,,,,,,,,,
1399374334775,,,,,0,10.0,,,,,,,,,,,,,,
1399374334695,,,,,,,1,30.96,27.3,6.48,,,,,,,,,,
1399374334576,,,,,,,,,,,0,0.0,,,,,,,,
1399374334484,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399374334775,,,,,,,,,,,,,,,,,0.59,0,0,0
1399374364803,3,-6.537767,2.982856,-6.742072,,,,,,,,,,,,,,,,
1399374364884,,,,,0,10.0,,,,,,,,,,,,,,
1399374364803,,,,,,,1,30.96,27.06,5.8199997,,,,,,,,,,
1399374364686,,,,,,,,,,,0,0.0,,,,,,,,
1399374364597,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399374364884,,,,,,,,,,,,,,,,,0.59,0,0,0
1399374394526,3,-6.578628,3.255263,-6.6331096,,,,,,,,,,,,,,,,
1399374394634,,,,,0,10.0,,,,,,,,,,,,,,
1399374394527,,,,,,,1,31.08,26.699999,5.1,,,,,,,,,,
1399374394378,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399374394635,,,,,,,,,,,,,,,,,0.59,0,0,0
1399374430789,3,-6.510526,3.2416427,-6.701211,,,,,,,,,,,,,,,,
1399374432067,,,,,0,10.0,,,,,,,,,,,,,,
1399374430789,,,,,,,1,30.48,25.98,1.92,,,,,,,,,,
1399374425438,,,,,,,,,,,0,5.0,,,,,,,,
1399374430855,,,,,,,,,,,,,0,-0.022907447,0.016187929,0.015882496,,,,
1399374432067,,,,,,,,,,,,,,,,,0.58,0,0,0
1399374430789,3,-6.510526,3.2416427,-6.701211,,,,,,,,,,,,,,,,
1399374432067,,,,,0,10.0,,,,,,,,,,,,,,
1399374430789,,,,,,,1,30.48,25.98,1.92,,,,,,,,,,
1399374432200,,,,,,,,,,,0,0.0,,,,,,,,
1399374430855,,,,,,,,,,,,,0,-0.022907447,0.016187929,0.015882496,,,,
1399374432200,,,,,,,,,,,,,,,,,0.58,0,0,0
1399374430789,3,-6.510526,3.2416427,-6.701211,,,,,,,,,,,,,,,,
1399374432067,,,,,0,10.0,,,,,,,,,,,,,,
1399374430789,,,,,,,1,30.48,25.98,1.92,,,,,,,,,,
1399374432200,,,,,,,,,,,0,0.0,,,,,,,,
1399374432252,,,,,,,,,,,,,0,0.01740966,0.063224554,-0.021991149,0.58,0,0,0
1399374430789,3,-6.510526,3.2416427,-6.701211,,,,,,,,,,,,,,,,
1399374432067,,,,,0,10.0,,,,,,,,,,,,,,
1399374430789,,,,,,,1,30.48,25.98,1.92,,,,,,,,,,
1399374432200,,,,,,,,,,,0,0.0,,,,,,,,
1399374432303,,,,,,,,,,,,,0,0.22296582,0.15790866,-0.11056661,0.58,0,0,0
1399374430789,3,-6.510526,3.2416427,-6.701211,,,,,,,,,,,,,,,,
1399374432067,,,,,0,10.0,,,,,,,,,,,,,,
1399374430789,,,,,,,1,30.48,25.98,1.92,,,,,,,,,,
1399374432200,,,,,,,,,,,0,0.0,,,,,,,,
1399374432360,,,,,,,,,,,,,0,0.053450707,-0.039095376,-0.010995574,0.58,0,0,0
1399374432411,3,-6.0882955,2.8875136,-7.1098213,,,,,,,,,,,,,,,,
1399374432067,,,,,0,10.0,,,,,,,,,,,,,,
1399374430789,,,,,,,1,30.48,25.98,1.92,,,,,,,,,,
1399374432200,,,,,,,,,,,0,0.0,,,,,,,,
1399374432360,,,,,,,,,,,,,0,0.053450707,-0.039095376,-0.010995574,,,,
1399374432411,3,-6.0882955,2.8875136,-7.1098213,,,,,,,,,,,,,0.58,0,0,0
1399374432067,,,,,0,10.0,,,,,,,,,,,,,,
1399374432464,,,,,,,1,30.84,25.8,1.5,,,,,,,,,,
1399374432200,,,,,,,,,,,0,0.0,,,,,,,,
1399374432360,,,,,,,,,,,,,0,0.053450707,-0.039095376,-0.010995574,,,,
1399374432464,,,,,,,,,,,,,,,,,0.58,0,0,0
1399374454580,3,-6.496906,2.901134,-6.7965536,,,,,,,,,,,,,,,,
1399374454676,,,,,0,10.0,,,,,,,,,,,,,,
1399374454605,,,,,,,1,31.14,25.56,1.02,,,,,,,,,,
1399374454408,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399374454676,,,,,,,,,,,,,,,,,0.58,0,0,0
1399374497793,3,-6.510526,2.9283748,-6.810174,,,,,,,,,,,,,,,,
1399374499414,,,,,0,10.0,,,,,,,,,,,,,,
1399374497793,,,,,,,1,33.42,25.5,-0.96,,,,,,,,,,
1399374485452,,,,,,,,,,,0,5.0,,,,,,,,
1399374497931,,,,,,,,,,,,,0,-0.0033597588,0.005192355,-0.00580322,,,,
1399374499418,,,,,,,,,,,,,,,,,0.58,0,0,0
1399374497793,3,-6.510526,2.9283748,-6.810174,,,,,,,,,,,,,,,,
1399374499414,,,,,0,10.0,,,,,,,,,,,,,,
1399374497793,,,,,,,1,33.42,25.5,-0.96,,,,,,,,,,
1399374499546,,,,,,,,,,,0,0.0,,,,,,,,
1399374497931,,,,,,,,,,,,,0,-0.0033597588,0.005192355,-0.00580322,,,,
1399374499546,,,,,,,,,,,,,,,,,0.58,0,0,0
1399374497793,3,-6.510526,2.9283748,-6.810174,,,,,,,,,,,,,,,,
1399374499414,,,,,0,10.0,,,,,,,,,,,,,,
1399374497793,,,,,,,1,33.42,25.5,-0.96,,,,,,,,,,
1399374499546,,,,,,,,,,,0,0.0,,,,,,,,
1399374499604,,,,,,,,,,,,,0,-0.007330383,-0.007330383,-0.003970624,0.58,0,0,0
1399374497793,3,-6.510526,2.9283748,-6.810174,,,,,,,,,,,,,,,,
1399374499414,,,,,0,10.0,,,,,,,,,,,,,,
1399374497793,,,,,,,1,33.42,25.5,-0.96,,,,,,,,,,
1399374499546,,,,,,,,,,,0,0.0,,,,,,,,
1399374499661,,,,,,,,,,,,,0,0.17012598,0.14966199,-0.038179077,0.58,0,0,0
1399374497793,3,-6.510526,2.9283748,-6.810174,,,,,,,,,,,,,,,,
1399374499414,,,,,0,10.0,,,,,,,,,,,,,,
1399374497793,,,,,,,1,33.42,25.5,-0.96,,,,,,,,,,
1399374499546,,,,,,,,,,,0,0.0,,,,,,,,
1399374499712,,,,,,,,,,,,,0,0.0015271631,0.007941248,0.0021380284,0.58,0,0,0
1399374499761,3,-6.4015636,2.9556155,-6.8374147,,,,,,,,,,,,,,,,
1399374499414,,,,,0,10.0,,,,,,,,,,,,,,
1399374497793,,,,,,,1,33.42,25.5,-0.96,,,,,,,,,,
1399374499546,,,,,,,,,,,0,0.0,,,,,,,,
1399374499712,,,,,,,,,,,,,0,0.0015271631,0.007941248,0.0021380284,,,,
1399374499761,3,-6.4015636,2.9556155,-6.8374147,,,,,,,,,,,,,0.58,0,0,0
1399374499414,,,,,0,10.0,,,,,,,,,,,,,,
1399374499808,,,,,,,1,33.719997,25.439999,-0.65999997,,,,,,,,,,
1399374499546,,,,,,,,,,,0,0.0,,,,,,,,
1399374499712,,,,,,,,,,,,,0,0.0015271631,0.007941248,0.0021380284,,,,
1399374499808,,,,,,,,,,,,,,,,,0.58,0,0,0
1399374514604,3,-6.496906,2.9283748,-6.7556925,,,,,,,,,,,,,,,,
1399374514708,,,,,0,10.0,,,,,,,,,,,,,,
1399374514605,,,,,,,1,33.48,25.38,-0.84,,,,,,,,,,
1399374514422,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399374514708,,,,,,,,,,,,,,,,,0.58,0,0,0
1399374547808,3,-7.84532,3.7319753,-4.930566,,,,,,,,,,,,,,,,
1399374547897,,,,,0,10.0,,,,,,,,,,,,,,
1399374547809,,,,,,,1,32.28,25.199999,-1.92,,,,,,,,,,
1399374547545,,,,,,,,,,,0,0.0,,,,,,,,
1399374547838,,,,,,,,,,,,,0,-0.0290161,-0.0012217305,0.006414085,,,,
1399374547897,,,,,,,,,,,,,,,,,0.58,0,0,0
1399374575577,3,-7.8180795,3.7864566,-4.930566,,,,,,,,,,,,,,,,
1399374575496,,,,,0,10.0,,,,,,,,,,,,,,
1399374575577,,,,,,,1,31.859999,25.14,-2.34,,,,,,,,,,
1399374575490,,,,,,,,,,,0,0.0,,,,,,,,
1399374575400,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399374575577,,,,,,,,,,,,,,,,,0.58,0,0,0
1399374868604,3,-7.709117,1.8523673,-5.843129,,,,,,,,,,,,,,,,
1399374867866,,,,,0,10.0,,,,,,,,,,,,,,
1399374868604,,,,,,,1,32.88,28.68,-1.02,,,,,,,,,,
1399374870462,,,,,,,,,,,0,5.0,,,,,,,,
1399374868597,,,,,,,,,,,,,0,-0.0012217305,3.0543262E-4,-0.010995574,,,,
1399374870462,,,,,,,,,,,,,,,,,0.57,0,0,0
1399374868604,3,-7.709117,1.8523673,-5.843129,,,,,,,,,,,,,,,,
1399374867866,,,,,0,10.0,,,,,,,,,,,,,,
1399374868604,,,,,,,1,32.88,28.68,-1.02,,,,,,,,,,
1399374870462,,,,,,,,,,,0,5.0,,,,,,,,
1399374870639,,,,,,,,,,,,,0,0.18784106,0.18997909,-0.13836098,0.57,0,0,0
1399374868604,3,-7.709117,1.8523673,-5.843129,,,,,,,,,,,,,,,,
1399374867866,,,,,0,10.0,,,,,,,,,,,,,,
1399374868604,,,,,,,1,32.88,28.68,-1.02,,,,,,,,,,
1399374870462,,,,,,,,,,,0,5.0,,,,,,,,
1399374870639,,,,,,,,,,,,,0,0.18784106,0.18997909,-0.13836098,0.57,0,0,0
1399374868604,3,-7.709117,1.8523673,-5.843129,,,,,,,,,,,,,,,,
1399374867866,,,,,0,10.0,,,,,,,,,,,,,,
1399374868604,,,,,,,1,32.88,28.68,-1.02,,,,,,,,,,
1399374870462,,,,,,,,,,,0,5.0,,,,,,,,
1399374870696,,,,,,,,,,,,,0,-0.002443461,0.0012217305,-0.0015271631,0.57,0,0,0
1399374870749,3,-7.709117,1.879608,-5.8567495,,,,,,,,,,,,,,,,
1399374867866,,,,,0,10.0,,,,,,,,,,,,,,
1399374868604,,,,,,,1,32.88,28.68,-1.02,,,,,,,,,,
1399374870462,,,,,,,,,,,0,5.0,,,,,,,,
1399374870696,,,,,,,,,,,,,0,-0.002443461,0.0012217305,-0.0015271631,,,,
1399374870749,3,-7.709117,1.879608,-5.8567495,,,,,,,,,,,,,0.57,0,0,0
1399374867866,,,,,0,10.0,,,,,,,,,,,,,,
1399374870801,,,,,,,1,32.94,28.68,-0.78,,,,,,,,,,
1399374870462,,,,,,,,,,,0,5.0,,,,,,,,
1399374870696,,,,,,,,,,,,,0,-0.002443461,0.0012217305,-0.0015271631,,,,
1399374870801,,,,,,,,,,,,,,,,,0.57,0,0,0
1399374875480,3,-7.668256,1.8387469,-5.8976107,0,10.0,,,,,,,,,,,,,,
1399374875481,,,,,,,1,33.0,28.8,-0.65999997,,,,,,,,,,
1399374874267,,,,,,,,,,,0,5.0,,,,,,,,
1399374875480,,,,,,,,,,,,,0,-0.004886922,0.0018325958,0.0021380284,,,,
1399374875481,,,,,,,,,,,,,,,,,0.57,0,0,0
1399374925604,3,-7.995144,2.3971813,-5.1893525,,,,,,,,,,,,,,,,
1399374925700,,,,,0,10.0,,,,,,,,,,,,,,
1399374925604,,,,,,,1,31.679998,27.72,-0.78,,,,,,,,,,
1399374905501,,,,,,,,,,,0,5.0,,,,,,,,
1399374925598,,,,,,,,,,,,,0,-0.124311075,0.07696902,-0.20097467,,,,
1399374925700,,,,,,,,,,,,,,,,,0.56,0,0,0
1399374935359,3,-7.9270425,2.1383946,-5.47538,,,,,,,,,,,,,,,,
1399374935468,,,,,0,10.0,,,,,,,,,,,,,,
1399374935359,,,,,,,1,32.16,27.66,-1.8,,,,,,,,,,
1399374934681,,,,,,,,,,,0,0.0,,,,,,,,
1399374935382,,,,,,,,,,,,,0,0.015271631,0.0033597588,3.0543262E-4,,,,
1399374935469,,,,,,,,,,,,,,,,,0.56,0,0,0
1399374964479,3,-7.995144,2.1247742,-5.3936577,,,,,,,,,,,,,,,,
1399374964553,,,,,0,10.0,,,,,,,,,,,,,,
1399374964481,,,,,,,1,32.16,27.66,-2.1599998,,,,,,,,,,
1399374964356,,,,,,,,,,,0,0.0,,,,,,,,
1399374964267,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399374964553,,,,,,,,,,,,,,,,,0.56,0,0,0
1399374994583,3,-7.8317,2.3563201,-5.6660647,,,,,,,,,,,,,,,,
1399374994682,,,,,0,10.0,,,,,,,,,,,,,,
1399374994585,,,,,,,1,32.219997,27.599998,-2.28,,,,,,,,,,
1399374994487,,,,,,,,,,,0,0.0,,,,,,,,
1399374994403,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399374994682,,,,,,,,,,,,,,,,,0.56,0,0,0
1399375024508,3,-7.8180795,2.3426998,-5.5434813,,,,,,,,,,,,,,,,
1399375024576,,,,,0,10.0,,,,,,,,,,,,,,
1399375024510,,,,,,,1,32.28,27.48,-2.6399999,,,,,,,,,,
1399375024414,,,,,,,,,,,0,0.0,,,,,,,,
1399375024314,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399375024576,,,,,,,,,,,,,,,,,0.56,0,0,0
1399375054617,3,-7.709117,3.405087,-5.271075,,,,,,,,,,,,,,,,
1399375054722,,,,,0,10.0,,,,,,,,,,,,,,
1399375054619,,,,,,,1,32.16,27.48,-3.36,,,,,,,,,,
1399375054436,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399375054723,,,,,,,,,,,,,,,,,0.56,0,0,0
1399375249578,3,-8.730643,2.465283,-4.739881,,,,,,,,,,,,,,,,
1399375249697,,,,,0,10.0,,,,,,,,,,,,,,
1399375249579,,,,,,,1,37.32,30.48,-9.3,,,,,,,,,,
1399375249772,,,,,,,,,,,0,0.0,,,,,,,,
1399375249648,,,,,,,,,,,,,0,0.3268129,0.2415972,-6.1086525E-4,,,,
1399375249772,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375264489,3,-8.62168,2.6968288,-4.2904096,,,,,,,,,,,,,,,,
1399375264593,,,,,0,10.0,,,,,,,,,,,,,,
1399375264490,,,,,,,1,37.26,30.599998,-9.84,,,,,,,,,,
1399375264322,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399375264593,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375305801,3,-8.676162,2.8057916,-4.2904096,,,,,,,,,,,,,,,,
1399375315456,,,,,0,10.0,,,,,,,,,,,,,,
1399375305801,,,,,,,1,38.64,30.539999,-14.16,,,,,,,,,,
1399375294438,,,,,,,,,,,0,5.0,,,,,,,,
1399375305877,,,,,,,,,,,,,0,-0.013744468,0.024740042,0.010995574,,,,
1399375315456,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375305801,3,-8.676162,2.8057916,-4.2904096,,,,,,,,,,,,,,,,
1399375315456,,,,,0,10.0,,,,,,,,,,,,,,
1399375305801,,,,,,,1,38.64,30.539999,-14.16,,,,,,,,,,
1399375294438,,,,,,,,,,,0,5.0,,,,,,,,
1399375315580,,,,,,,,,,,,,0,-0.0061086523,-0.018325957,-0.0021380284,0.55,0,0,0
1399375305801,3,-8.676162,2.8057916,-4.2904096,,,,,,,,,,,,,,,,
1399375315456,,,,,0,10.0,,,,,,,,,,,,,,
1399375305801,,,,,,,1,38.64,30.539999,-14.16,,,,,,,,,,
1399375294438,,,,,,,,,,,0,5.0,,,,,,,,
1399375315633,,,,,,,,,,,,,0,0.22449298,0.14049901,-0.10140363,0.55,0,0,0
1399375305801,3,-8.676162,2.8057916,-4.2904096,,,,,,,,,,,,,,,,
1399375315456,,,,,0,10.0,,,,,,,,,,,,,,
1399375305801,,,,,,,1,38.64,30.539999,-14.16,,,,,,,,,,
1399375294438,,,,,,,,,,,0,5.0,,,,,,,,
1399375315685,,,,,,,,,,,,,0,0.21135938,0.092240654,-0.04428773,0.55,0,0,0
1399375315737,3,-8.717023,2.6968288,-4.167826,,,,,,,,,,,,,,,,
1399375315456,,,,,0,10.0,,,,,,,,,,,,,,
1399375305801,,,,,,,1,38.64,30.539999,-14.16,,,,,,,,,,
1399375294438,,,,,,,,,,,0,5.0,,,,,,,,
1399375315685,,,,,,,,,,,,,0,0.21135938,0.092240654,-0.04428773,,,,
1399375315790,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375315737,3,-8.717023,2.6968288,-4.167826,,,,,,,,,,,,,,,,
1399375315456,,,,,0,10.0,,,,,,,,,,,,,,
1399375315789,,,,,,,1,38.52,30.48,-14.34,,,,,,,,,,
1399375294438,,,,,,,,,,,0,5.0,,,,,,,,
1399375315685,,,,,,,,,,,,,0,0.21135938,0.092240654,-0.04428773,,,,
1399375315790,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375315737,3,-8.717023,2.6968288,-4.167826,,,,,,,,,,,,,,,,
1399375315456,,,,,0,10.0,,,,,,,,,,,,,,
1399375315789,,,,,,,1,38.52,30.48,-14.34,,,,,,,,,,
1399375294438,,,,,,,,,,,0,5.0,,,,,,,,
1399375315831,,,,,,,,,,,,,0,0.006414085,-0.034513887,-0.061391957,0.55,0,0,0
1399375324739,3,-8.744264,2.4789033,-4.2495484,,,,,,,,,,,,,,,,
1399375324844,,,,,0,10.0,,,,,,,,,,,,,,
1399375324739,,,,,,,1,38.399998,30.72,-14.5199995,,,,,,,,,,
1399375324564,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399375324844,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375354497,3,-8.662541,2.6287272,-4.1269655,,,,,,,,,,,,,,,,
1399375354618,,,,,0,10.0,,,,,,,,,,,,,,
1399375354497,,,,,,,1,38.7,30.779999,-14.46,,,,,,,,,,
1399375354492,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399375354618,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375393952,3,-8.717023,2.6151068,-4.113345,,,,,,,,,,,,,,,,
1399375398922,,,,,0,10.0,,,,,,,,,,,,,,
1399375393952,,,,,,,1,39.66,30.539999,-14.04,,,,,,,,,,
1399375384294,,,,,,,,,,,0,5.0,,,,,,,,
1399375393993,,,,,,,,,,,,,0,-0.005192355,0.0076358155,-0.009162978,,,,
1399375398922,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375393952,3,-8.717023,2.6151068,-4.113345,,,,,,,,,,,,,,,,
1399375402394,,,,,0,10.0,,,,,,,,,,,,,,
1399375393952,,,,,,,1,39.66,30.539999,-14.04,,,,,,,,,,
1399375384294,,,,,,,,,,,0,5.0,,,,,,,,
1399375393993,,,,,,,,,,,,,0,-0.005192355,0.0076358155,-0.009162978,,,,
1399375402394,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375393952,3,-8.717023,2.6151068,-4.113345,,,,,,,,,,,,,,,,
1399375402394,,,,,0,10.0,,,,,,,,,,,,,,
1399375393952,,,,,,,1,39.66,30.539999,-14.04,,,,,,,,,,
1399375384294,,,,,,,,,,,0,5.0,,,,,,,,
1399375402580,,,,,,,,,,,,,0,6.1086525E-4,0.006414085,-0.0021380284,0.55,0,0,0
1399375393952,3,-8.717023,2.6151068,-4.113345,,,,,,,,,,,,,,,,
1399375402394,,,,,0,10.0,,,,,,,,,,,,,,
1399375393952,,,,,,,1,39.66,30.539999,-14.04,,,,,,,,,,
1399375384294,,,,,,,,,,,0,5.0,,,,,,,,
1399375402640,,,,,,,,,,,,,0,0.22388211,0.1432479,-0.10476339,0.55,0,0,0
1399375393952,3,-8.717023,2.6151068,-4.113345,,,,,,,,,,,,,,,,
1399375402394,,,,,0,10.0,,,,,,,,,,,,,,
1399375393952,,,,,,,1,39.66,30.539999,-14.04,,,,,,,,,,
1399375384294,,,,,,,,,,,0,5.0,,,,,,,,
1399375402715,,,,,,,,,,,,,0,-0.005192355,0.005497787,0.0021380284,0.55,0,0,0
1399375402805,3,-8.7034025,2.6423476,-4.1269655,,,,,,,,,,,,,,,,
1399375402394,,,,,0,10.0,,,,,,,,,,,,,,
1399375393952,,,,,,,1,39.66,30.539999,-14.04,,,,,,,,,,
1399375384294,,,,,,,,,,,0,5.0,,,,,,,,
1399375402715,,,,,,,,,,,,,0,-0.005192355,0.005497787,0.0021380284,,,,
1399375402805,3,-8.7034025,2.6423476,-4.1269655,,,,,,,,,,,,,0.55,0,0,0
1399375402394,,,,,0,10.0,,,,,,,,,,,,,,
1399375402855,,,,,,,1,39.78,30.48,-14.099999,,,,,,,,,,
1399375384294,,,,,,,,,,,0,5.0,,,,,,,,
1399375402715,,,,,,,,,,,,,0,-0.005192355,0.005497787,0.0021380284,,,,
1399375402855,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375402805,3,-8.7034025,2.6423476,-4.1269655,,,,,,,,,,,,,,,,
1399375402394,,,,,0,10.0,,,,,,,,,,,,,,
1399375402855,,,,,,,1,39.78,30.48,-14.099999,,,,,,,,,,
1399375384294,,,,,,,,,,,0,5.0,,,,,,,,
1399375402903,,,,,,,,,,,,,0,-0.002443461,0.0036651916,-0.0036651916,,,,
1399375402904,,,,,,,,,,,,,,,,,0.55,0,0,0
1399375402966,3,-8.7034025,2.6151068,-4.1269655,,,,,,,,,,,,,,,,
1399375402394,,,,,0,10.0,,,,,,,,,,,,,,
1399375402855,,,,,,,1,39.78,30.48,-14.099999,,,,,,,,,,
1399375384294,,,,,,,,,,,0,5.0,,,,,,,,
1399375402903,,,,,,,,,,,,,0,-0.002443461,0.0036651916,-0.0036651916,,,,
